contig	LG	av
Contig62161	13	25.8425
Contig72852	13	25.8425
Contig94255	13	25.8425
Contig109606	13	26.1445
Contig349597	13	26.1445
Contig45750	13	26.1445
Contig49978	13	26.1445
Contig56037	13	26.1445
Contig66185	13	26.1445
Contig71927	13	26.1445
Contig106512	13	26.4255
Contig1098	13	26.4255
Contig11223	13	26.4255
Contig1197	13	26.4255
Contig137631	13	26.4255
Contig162422	13	26.4255
Contig216374	13	26.4255
Contig229382	13	26.4255
Contig33628	13	26.4255
Contig3739	13	26.4255
Contig38641	13	26.4255
Contig39069	13	26.4255
Contig41262	13	26.4255
Contig42199	13	26.4255
Contig42355	13	26.4255
Contig45305	13	26.4255
Contig46919	13	26.4255
Contig50800	13	26.4255
Contig51245	13	26.4255
Contig5321	13	26.4255
Contig56193	13	26.4255
Contig58668	13	26.4255
Contig59614	13	26.4255
Contig6049	13	26.4255
Contig64120	13	26.4255
Contig65413	13	26.4255
Contig68101	13	26.4255
Contig80989	13	26.4255
Contig98243	13	26.4255
Contig280319	13	28.334
Contig40634	13	28.334
Contig62324	13	28.334
Contig89294	13	28.334
Contig90787	13	28.896
Contig107262	13	29.5305
Contig174782	13	29.5305
Contig42163	13	29.5305
Contig42165	13	29.5305
Contig4571	13	29.5305
Contig54497	13	29.5305
Contig5779	13	29.5305
Contig58040	13	29.5305
Contig58926	13	29.5305
Contig59163	13	29.5305
Contig59940	13	29.5305
Contig63007	13	29.5305
Contig123111	13	30.6585
Contig125525	13	30.6585
Contig208	13	30.6585
Contig222879	13	30.6585
Contig291555	13	30.6585
Contig3538	13	30.6585
Contig46760	13	30.6585
Contig50264	13	30.6585
Contig50635	13	30.6585
Contig50684	13	30.6585
Contig6977	13	30.6585
Contig96205	13	30.6585
Contig49623	13	31.223
Contig68949	13	31.223
Contig2774	13	31.505
Contig40893	13	31.505
Contig44199	13	31.505
Contig46773	13	31.505
Contig63241	13	31.505
Contig68257	13	31.505
Contig73847	13	31.505
Contig75460	13	31.505
Contig57019	13	31.82488476
Contig61255	13	31.82488476
Contig102809	13	32.067
Contig110129	13	32.067
Contig1187	13	32.067
Contig119176	13	32.067
Contig139929	13	32.067
Contig145006	13	32.067
Contig181801	13	32.067
Contig189450	13	32.067
Contig193100	13	32.067
Contig269	13	32.067
Contig38220	13	32.067
Contig38581	13	32.067
Contig41250	13	32.067
Contig43688	13	32.067
Contig43813	13	32.067
Contig44692	13	32.067
Contig46718	13	32.067
Contig49348	13	32.067
Contig49855	13	32.067
Contig50	13	32.067
Contig50603	13	32.067
Contig53233	13	32.067
Contig57415	13	32.067
Contig58211	13	32.067
Contig59981	13	32.067
Contig61981	13	32.067
Contig66468	13	32.067
Contig67031	13	32.067
Contig71130	13	32.067
Contig79805	13	32.067
Contig83485	13	32.067
Contig6309	13	32.92495362
Contig13094	13	33.4745
Contig46388	13	33.4745
Contig53831	13	33.4745
Contig63164	13	33.4745
Contig107375	13	34.0375
Contig110330	13	34.0375
Contig14774	13	34.0375
Contig191019	13	34.0375
Contig192454	13	34.0375
Contig2375	13	34.0375
Contig43699	13	34.0375
Contig45220	13	34.0375
Contig50480	13	34.0375
Contig56776	13	34.0375
Contig67835	13	34.0375
Contig7478	13	34.0375
Contig12185	13	34.882
Contig187919	13	34.882
Contig366888	13	34.882
Contig4056	13	34.882
Contig410	13	34.882
Contig94249	13	34.882
Contig88480	13	35.821
Contig87383	13	35.962
Contig1235	13	36.103
Contig160625	13	36.103
Contig172335	13	36.103
Contig327047	13	36.103
Contig52568	13	36.103
Contig53958	13	36.103
Contig66460	13	36.9475
Contig102882	13	38.829
Contig109067	13	38.829
Contig224098	13	38.829
Contig40152	13	38.829
Contig5324	13	38.829
Contig53361	13	38.829
Contig58607	13	38.829
Contig60611	13	38.829
Contig63090	13	38.829
Contig63373	13	38.829
Contig64613	13	38.829
Contig83863	13	38.829
Contig94967	13	38.829
Contig112056	13	39.1105
Contig127694	13	39.1105
Contig262	13	39.1105
Contig270362	13	39.1105
Contig39471	13	39.1105
Contig40166	13	39.1105
Contig40550	13	39.1105
Contig40680	13	39.1105
Contig44981	13	39.1105
Contig5145	13	39.1105
Contig52811	13	39.1105
Contig5870	13	39.1105
Contig65382	13	39.1105
Contig67239	13	39.1105
Contig67551	13	39.1105
Contig67956	13	39.1105
Contig8342	13	39.1105
Contig89026	13	39.1105
Contig955	13	39.3935
Contig1011	13	39.676
Contig113341	13	39.676
Contig12588	13	39.676
Contig152843	13	39.676
Contig1971	13	39.676
Contig253968	13	39.676
Contig3344	13	39.676
Contig38570	13	39.676
Contig39718	13	39.676
Contig41736	13	39.676
Contig41737	13	39.676
Contig43677	13	39.676
Contig49741	13	39.676
Contig55224	13	39.676
Contig56270	13	39.676
Contig56987	13	39.676
Contig67251	13	39.676
Contig6997	13	39.676
Contig76638	13	39.676
Contig79165	13	39.676
Contig60032	13	39.86733333
Contig190403	13	41.11
Contig56956	13	41.11
Contig66196	13	42.2445
Contig155632	13	42.529
Contig189462	13	42.529
Contig40743	13	42.529
Contig48878	13	42.529
Contig48962	13	42.529
Contig61249	13	42.529
Contig86076	13	42.529
Contig103719	13	43.676
Contig106277	13	43.676
Contig13437	13	43.676
Contig144157	13	43.676
Contig153606	13	43.676
Contig1606	13	43.676
Contig1768	13	43.676
Contig242617	13	43.676
Contig2631	13	43.676
Contig265490	13	43.676
Contig42004	13	43.676
Contig42731	13	43.676
Contig42747	13	43.676
Contig4937	13	43.676
Contig53487	13	43.676
Contig55479	13	43.676
Contig58796	13	43.676
Contig6211	13	43.676
Contig63480	13	43.676
Contig132040	13	44.243
Contig154929	13	44.243
Contig16051	13	44.243
Contig61429	13	44.243
Contig168117	13	44.5265
Contig270793	13	44.5265
Contig40792	13	44.5265
Contig48496	13	44.5265
Contig112443	13	45.0935
Contig14218	13	45.0935
Contig202102	13	45.0935
Contig237763	13	45.0935
Contig45393	13	45.0935
Contig4713	13	45.0935
Contig61127	13	45.0935
Contig67807	13	45.0935
Contig103613	13	45.9435
Contig17284	13	45.9435
Contig185866	13	45.9435
Contig231151	13	45.9435
Contig2760	13	45.9435
Contig40785	13	45.9435
Contig42005	13	45.9435
Contig43011	13	45.9435
Contig43558	13	45.9435
Contig43668	13	45.9435
Contig59971	13	45.9435
Contig75508	13	45.9435
Contig68567	13	46.6265
Contig99780	13	46.6265
Contig40432	13	47.638
Contig142653	13	47.9745
Contig1599	13	47.9745
Contig40056	13	47.9745
Contig41780	13	47.9745
Contig7696	13	48.55316199
Contig151649	13	48.6575
Contig40085	13	48.6575
Contig42521	13	48.6575
Contig64032	13	48.6575
Contig781	13	48.6575
Contig84665	13	48.6575
Contig89534	13	49.4445
Contig102362	13	50.6885
Contig114969	13	50.6885
Contig13143	13	50.6885
Contig16869	13	50.6885
Contig3130	13	50.6885
Contig45428	13	50.6885
Contig47210	13	50.6885
Contig50398	13	50.6885
Contig50986	13	50.6885
Contig51353	13	50.6885
Contig61041	13	50.6885
Contig62088	13	50.6885
Contig6766	13	50.6885
Contig75922	13	50.6885
Contig9546	13	50.6885
Contig71378	13	50.764875
Contig49691	13	51.3
Contig56266	13	51.3
Contig67234	13	51.3
Contig89946	13	51.3
Contig190620	14	0
Contig115788	14	0.3875
Contig136340	14	0.3875
Contig165698	14	0.3875
Contig19738	14	0.3875
Contig2125	14	0.3875
Contig2151	14	0.3875
Contig235560	14	0.3875
Contig290155	14	0.3875
Contig40141	14	0.3875
Contig41284	14	0.3875
Contig41294	14	0.3875
Contig46382	14	0.3875
Contig46383	14	0.3875
Contig46523	14	0.3875
Contig54336	14	0.3875
Contig5552	14	0.3875
Contig56285	14	0.3875
Contig56668	14	0.3875
Contig61546	14	0.3875
Contig61675	14	0.3875
Contig65006	14	0.3875
Contig65175	14	0.3875
Contig76101	14	0.3875
Contig83867	14	0.3875
Contig87064	14	0.3875
Contig87618	14	0.3875
Contig94157	14	0.3875
Contig45108	14	0.6785
Contig77830	14	0.6785
Contig9386	14	0.6785
Contig1018	14	1.551
Contig11589	14	1.551
Contig163129	14	1.551
Contig2258	14	1.551
Contig264344	14	1.551
Contig47257	14	1.551
Contig58828	14	1.551
Contig63832	14	1.551
Contig79970	14	1.551
Contig83923	14	1.551
Contig164021	14	6.781
Contig379977	14	6.781
Contig40648	14	6.781
Contig42679	14	6.781
Contig46380	14	6.781
Contig47125	14	6.781
Contig55967	14	6.781
Contig56611	14	6.781
Contig64190	14	6.781
Contig143038	14	7.0815
Contig28230	14	7.0815
Contig5977	14	7.0815
Contig60406	14	7.0815
Contig80580	14	7.0815
Contig4222	14	7.3825
Contig58043	14	7.3825
Contig59280	14	7.3825
Contig64480	14	7.3825
Contig69095	14	7.3825
Contig69852	14	7.3825
Contig7249	14	7.3825
Contig75622	14	7.3825
Contig78282	14	7.3825
Contig85657	14	7.3825
Contig87087	14	7.3825
Contig88693	14	7.3825
Contig9866	14	7.3825
Contig110058	14	8.524
Contig123944	14	8.524
Contig45421	14	8.524
Contig46983	14	8.524
Contig46995	14	8.524
Contig48111	14	8.524
Contig44811	14	8.66675
Contig11420	14	8.8095
Contig17120	14	8.8095
Contig175639	14	8.8095
Contig209699	14	8.8095
Contig53155	14	8.8095
Contig58843	14	8.8095
Contig62014	14	8.8095
Contig62896	14	8.8095
Contig63860	14	8.8095
Contig64680	14	8.8095
Contig84510	14	8.8095
Contig95348	14	8.8095
Contig42770	14	8.8378
Contig41769	14	9.0965
Contig101416	14	10.2385
Contig10208	14	10.2385
Contig102162	14	10.2385
Contig103432	14	10.2385
Contig103658	14	10.2385
Contig103677	14	10.2385
Contig1051	14	10.2385
Contig105873	14	10.2385
Contig107495	14	10.2385
Contig112003	14	10.2385
Contig112935	14	10.2385
Contig117363	14	10.2385
Contig117713	14	10.2385
Contig123907	14	10.2385
Contig123997	14	10.2385
Contig127447	14	10.2385
Contig12818	14	10.2385
Contig13039	14	10.2385
Contig131171	14	10.2385
Contig132714	14	10.2385
Contig135097	14	10.2385
Contig13560	14	10.2385
Contig137369	14	10.2385
Contig143882	14	10.2385
Contig147755	14	10.2385
Contig149114	14	10.2385
Contig151948	14	10.2385
Contig156336	14	10.2385
Contig167410	14	10.2385
Contig167695	14	10.2385
Contig168764	14	10.2385
Contig17334	14	10.2385
Contig17348	14	10.2385
Contig181791	14	10.2385
Contig186858	14	10.2385
Contig188560	14	10.2385
Contig189192	14	10.2385
Contig191375	14	10.2385
Contig195748	14	10.2385
Contig195863	14	10.2385
Contig207136	14	10.2385
Contig2081	14	10.2385
Contig21188	14	10.2385
Contig215245	14	10.2385
Contig2177	14	10.2385
Contig217743	14	10.2385
Contig218472	14	10.2385
Contig2240	14	10.2385
Contig22608	14	10.2385
Contig226916	14	10.2385
Contig22860	14	10.2385
Contig22981	14	10.2385
Contig2342	14	10.2385
Contig242135	14	10.2385
Contig268962	14	10.2385
Contig270780	14	10.2385
Contig30423	14	10.2385
Contig312931	14	10.2385
Contig3183	14	10.2385
Contig377387	14	10.2385
Contig38207	14	10.2385
Contig40002	14	10.2385
Contig40200	14	10.2385
Contig4111	14	10.2385
Contig41519	14	10.2385
Contig4240	14	10.2385
Contig42443	14	10.2385
Contig42943	14	10.2385
Contig42965	14	10.2385
Contig43602	14	10.2385
Contig43875	14	10.2385
Contig44207	14	10.2385
Contig45545	14	10.2385
Contig46012	14	10.2385
Contig46460	14	10.2385
Contig46795	14	10.2385
Contig47770	14	10.2385
Contig479	14	10.2385
Contig48013	14	10.2385
Contig4816	14	10.2385
Contig48435	14	10.2385
Contig48501	14	10.2385
Contig48604	14	10.2385
Contig49192	14	10.2385
Contig50054	14	10.2385
Contig50106	14	10.2385
Contig50685	14	10.2385
Contig50695	14	10.2385
Contig50814	14	10.2385
Contig50936	14	10.2385
Contig51020	14	10.2385
Contig51246	14	10.2385
Contig51635	14	10.2385
Contig52124	14	10.2385
Contig53265	14	10.2385
Contig5374	14	10.2385
Contig53859	14	10.2385
Contig54026	14	10.2385
Contig54490	14	10.2385
Contig54721	14	10.2385
Contig54794	14	10.2385
Contig56941	14	10.2385
Contig57273	14	10.2385
Contig58075	14	10.2385
Contig58226	14	10.2385
Contig58603	14	10.2385
Contig5999	14	10.2385
Contig60859	14	10.2385
Contig62006	14	10.2385
Contig62046	14	10.2385
Contig62295	14	10.2385
Contig6239	14	10.2385
Contig63061	14	10.2385
Contig64310	14	10.2385
Contig64372	14	10.2385
Contig6448	14	10.2385
Contig6471	14	10.2385
Contig6571	14	10.2385
Contig65863	14	10.2385
Contig6605	14	10.2385
Contig66301	14	10.2385
Contig67458	14	10.2385
Contig6798	14	10.2385
Contig69096	14	10.2385
Contig69553	14	10.2385
Contig69755	14	10.2385
Contig69960	14	10.2385
Contig70795	14	10.2385
Contig71497	14	10.2385
Contig72261	14	10.2385
Contig72773	14	10.2385
Contig73616	14	10.2385
Contig73943	14	10.2385
Contig75056	14	10.2385
Contig75590	14	10.2385
Contig76193	14	10.2385
Contig77390	14	10.2385
Contig7800	14	10.2385
Contig79589	14	10.2385
Contig82596	14	10.2385
Contig83866	14	10.2385
Contig86565	14	10.2385
Contig86684	14	10.2385
Contig90154	14	10.2385
Contig92426	14	10.2385
Contig92776	14	10.2385
Contig93381	14	10.2385
Contig9893	14	10.2385
Contig991	14	10.2385
Contig57499	14	10.451125
Contig62807	14	10.4865625
Contig145310	14	10.522
Contig14968	14	10.522
Contig77799	14	10.522
Contig78473	14	10.522
Contig2161	14	10.819
Contig42640	14	10.819
Contig43856	14	10.819
Contig57605	14	10.819
Contig72101	14	10.819
Contig8190	14	10.819
Contig10930	14	11.1155
Contig3623	14	11.1155
Contig40188	14	11.1155
Contig102209	14	11.4125
Contig107214	14	11.4125
Contig109857	14	11.4125
Contig116080	14	11.4125
Contig121084	14	11.4125
Contig122838	14	11.4125
Contig129694	14	11.4125
Contig16617	14	11.4125
Contig197144	14	11.4125
Contig220225	14	11.4125
Contig22466	14	11.4125
Contig2928	14	11.4125
Contig344474	14	11.4125
Contig39902	14	11.4125
Contig40319	14	11.4125
Contig42106	14	11.4125
Contig44344	14	11.4125
Contig4449	14	11.4125
Contig44991	14	11.4125
Contig50263	14	11.4125
Contig52590	14	11.4125
Contig54943	14	11.4125
Contig55077	14	11.4125
Contig57715	14	11.4125
Contig58074	14	11.4125
Contig59369	14	11.4125
Contig59626	14	11.4125
Contig64215	14	11.4125
Contig68355	14	11.4125
Contig69489	14	11.4125
Contig81234	14	11.4125
Contig83142	14	11.4125
Contig5597	14	11.5311
Contig7422	14	11.56075
Contig109957	14	11.709
Contig113633	14	11.709
Contig125413	14	11.709
Contig141753	14	11.709
Contig298779	14	11.709
Contig41259	14	11.709
Contig41669	14	11.709
Contig425	14	11.709
Contig45581	14	11.709
Contig45600	14	11.709
Contig45636	14	11.709
Contig47676	14	11.709
Contig59759	14	11.709
Contig725	14	11.709
Contig97331	14	11.709
Contig52404	14	12.953
Contig82138	14	12.953
Contig43907	14	13.11075
Contig52710	14	13.1395
Contig55454	14	13.1395
Contig57718	14	13.1395
Contig70901	14	13.1395
Contig756	14	13.1395
Contig48955	14	13.55737049
Contig60752	14	14.925
Contig2715	14	15.22275
Contig65142	14	15.5205
Contig74135	14	15.5205
Contig87004	14	15.5205
Contig105014	14	16.4135
Contig112752	14	16.4135
Contig160882	14	16.4135
Contig204248	14	16.4135
Contig247606	14	16.4135
Contig260862	14	16.4135
Contig40814	14	16.4135
Contig45155	14	16.4135
Contig56148	14	16.4135
Contig63884	14	16.4135
Contig65141	14	16.4135
Contig73409	14	16.4729
Contig48044	14	16.5125
Contig11333	14	16.66807143
Contig4422	14	16.7105
Contig81251	14	16.7105
Contig2003	14	17.008
Contig207984	14	17.008
Contig50678	14	17.008
Contig106787	14	17.3545
Contig106902	14	17.3545
Contig107297	14	17.3545
Contig113130	14	17.3545
Contig113168	14	17.3545
Contig243171	14	17.3545
Contig38547	14	17.3545
Contig47872	14	17.3545
Contig47873	14	17.3545
Contig50425	14	17.3545
Contig5313	14	17.3545
Contig69264	14	17.3545
Contig69738	14	17.3545
Contig7569	14	17.3545
Contig45239	14	18.897
Contig73770	14	18.897
Contig77703	14	18.897
Contig55259	14	20.4405
Contig67228	14	20.4405
Contig80401	14	20.4405
Contig61835	14	22.292
Contig1284	14	24.035
Contig198	14	24.035
Contig40988	14	24.035
Contig40989	14	24.035
Contig40990	14	24.035
Contig47241	14	24.035
Contig62103	14	24.035
Contig68356	14	24.035
Contig69388	14	24.035
Contig73972	14	24.035
Contig83852	14	24.035
Contig83881	14	24.035
Contig959	14	24.035
Contig162671	14	24.6475
Contig1887	14	24.6475
Contig2058	14	24.6475
Contig266270	14	24.6475
Contig3307	14	24.6475
Contig44350	14	24.6475
Contig49468	14	24.6475
Contig53023	14	24.6475
Contig6061	14	24.6475
Contig60767	14	24.6475
Contig70423	14	24.6475
Contig72055	14	24.6475
Contig76763	14	24.6475
Contig79341	14	24.6475
Contig7984	14	24.6475
Contig169591	14	24.84616667
Contig1246	14	24.9455
Contig169342	14	24.9455
Contig177443	14	24.9455
Contig275012	14	24.9455
Contig302014	14	24.9455
Contig314	14	24.9455
Contig326514	14	24.9455
Contig41444	14	24.9455
Contig45154	14	24.9455
Contig49614	14	24.9455
Contig50283	14	24.9455
Contig52350	14	24.9455
Contig61042	14	24.9455
Contig64896	14	24.9455
Contig68225	14	24.9455
Contig97658	14	24.9455
Contig111811	14	25.2435
Contig141778	14	25.2435
Contig203668	14	25.2435
Contig269720	14	25.2435
Contig3648	14	25.2435
Contig386731	14	25.2435
Contig40499	14	25.2435
Contig4946	14	25.2435
Contig56920	14	25.2435
Contig61483	14	25.2435
Contig68924	14	25.2435
Contig71583	14	25.2435
Contig73680	14	25.2435
Contig80820	14	25.2435
Contig85830	14	25.2435
Contig90814	14	25.98834743
Contig103643	14	26.3765
Contig45192	14	26.3765
Contig46165	14	26.3765
Contig47775	14	26.3765
Contig48876	14	26.3765
Contig59930	14	26.3765
Contig70486	14	26.3765
Contig72400	14	26.3765
Contig82472	14	26.3765
Contig41028	14	28.07013537
Contig132345	14	34.0103023
Contig257372	14	34.0103023
Contig3668	14	34.0103023
Contig41029	14	34.0103023
Contig114699	14	34.6545
Contig64962	14	34.6545
Contig68959	14	34.6545
Contig69700	14	34.6545
Contig87422	14	34.6545
Contig96673	14	34.6545
Contig140228	14	34.9385
Contig18255	14	34.9385
Contig234201	14	34.9385
Contig39018	14	34.9385
Contig41333	14	34.9385
Contig49833	14	34.9385
Contig65	14	34.9385
Contig6688	14	34.9385
Contig7196	14	34.9385
Contig78142	14	34.9385
Contig7823	14	34.9385
Contig61100	14	35.671
Contig1167	14	36.269
Contig50386	14	36.269
Contig130583	14	37.275
Contig152493	14	41.7905
Contig75160	14	41.7905
Contig84572	14	41.7905
Contig95051	14	41.7905
Contig96478	14	41.7905
Contig2426	14	48.71
Contig285120	14	48.71
Contig39043	14	48.71
Contig39144	14	48.71
Contig40655	14	48.71
Contig43432	14	48.71
Contig44150	14	48.71
Contig49738	14	48.71
Contig52438	14	48.71
Contig52744	14	48.71
Contig52885	14	48.71
Contig129704	15	0
Contig101180	15	1.9025
Contig12346	15	1.9025
Contig137087	15	1.9025
Contig141025	15	1.9025
Contig14327	15	1.9025
Contig172782	15	1.9025
Contig2809	15	1.9025
Contig38992	15	1.9025
Contig39540	15	1.9025
Contig42159	15	1.9025
Contig42383	15	1.9025
Contig42704	15	1.9025
Contig44861	15	1.9025
Contig49018	15	1.9025
Contig52145	15	1.9025
Contig52147	15	1.9025
Contig53210	15	1.9025
Contig58023	15	1.9025
Contig60118	15	1.9025
Contig60597	15	1.9025
Contig62966	15	1.9025
Contig66268	15	1.9025
Contig69696	15	1.9025
Contig72756	15	1.9025
Contig75738	15	1.9025
Contig80678	15	1.9025
Contig86508	15	1.9025
Contig91866	15	1.9025
Contig92171	15	1.9025
Contig98387	15	1.9025
Contig2959	15	2.04325
Contig72539	15	2.04325
Contig6169	15	2.184
Contig132184	15	3.073
